,Concert ID,Track,Kriti,Ragam,Composer,Main Artist,Album hrefs
55882,15 - C0314 - 311-Palghat.K.V.Nara,1,ErA_nApai_inta-VARNAM,tODi,patnam_subhramanya_iyer,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/muralidaran/Uploads-301-400/311-Palghat.K.V.Narayanaswamy-Live_Concert-5//
55496,10 - C0656 - 667-S_Ramanathan-Voc,3,dAcukOvalEna_dAsharathi,tODi,tyAgarAja,S Ramanathan,https://www.sangeethamshare.org/vijayagopal/UPLOADS-601-800/667-S_Ramanathan-Vocal-79//
55415,01 - C0055 - 1448-R_Vedavalli_2-P,4,cEsinadella_maracitivo,tODi,tyAgarAja,R Vedavalli,https://www.sangeethamshare.org/tvg/UPLOADS-1401---1600/1448-R_Vedavalli_2-Podhigai_TV_Audio/
57185,08 - C0045 - 52-MMI-LGJ-VR-Calcut,6,taayE_yashOdaa,tODi,oothukAdu_venkata_kavi,Madurai Mani Iyer,https://www.sangeethamshare.org/kl/52-MMI-LGJ-VR-Calcutta-1953/
55629,01 - C0749 - 251.M.BALAMURALI-KRI,4,Emi_jEsitEnEmi_shrI,tODi,tyAgarAja,M BalamuraliKrishna,https://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/251.M.BALAMURALI-KRISHNA//
56576,23 - C0012 - 014-K-V-Narayanaswam,4,ninnE_namminAnu_sadA,tODi,syAmA_sAstri,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/014-K-V-Narayanaswamy-AIR-FM-Gold/
57072,03 - C0395 - 254-DK_jayarAman-voc,9,shrI_krSNam_bhaja_mAnasa,tODi,m_dIkshitar,DK Jayaraman,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/254-DK_jayarAman-vocal-DKJ_TR_JV-Pittsburg_PA-USA-1986//
56983,34 - C0058 - BMK-06,36,saraguna_gAvumu-VARNAM,tODi,bAlamuraLi_krishNA,M BalamuraliKrishna,https://www.sangeethamshare.org/ksomu/Carnatic_Vocal/Balamurali.Krishna/BMK-06/
55652,01 - C5140 - 5078-S_Sundar-Veena,4,Emi_jEsitEnEmi_shrI,tODi,tyAgarAja,S Sundar,https://www.sangeethamshare.org/tvg/UPLOADS-5001---5200/5078-S_Sundar-Veena/
55981,01 - c2727 - 2750-Lalgudi_G_Jayar,2,kaddanu_vAriki_kaddukaddani,tODi,tyAgarAja,Lalgudi Jayaraman,https://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2750-Lalgudi_G_Jayaraman-AIR_Isai_Vizha_1989//
55555,03 - C0132 - 104-N_RamaNi-Flute-S,6,dAsharathinI_ruNamu,tODi,tyAgarAja,N Ramani,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/104-N_RamaNi-Flute-Sree_RAmasEva_Mandali-BengaLUru-1988//
55852,03 - C0620 - 358-KV_nArAyaNaswAmy,1,ErA_nApai_inta-VARNAM,tODi,patnam_subhramanya_iyer,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/358-KV_nArAyaNaswAmy-MSA_TN-Bay_Area-CA-USA-1983//
56798,15 - C0409 - 405-Semmangudi_Srini,9,rAgam_tAnam_pallavi,tODi,Own/Others,Semmangudi Srinivasa Iyer,https://www./sangeethamshare.org/muralidaran/Uploads-401-500/405-Semmangudi_Srinivas_Iyer-Live_Concert-16//
56487,01 - C0603 - 096.K.V.KRISHNAN,4,ninnE_namminAnu_sadA,tODi,syAmA_sAstri,KV Krishnan,https://www.sangeethamshare.org/tvg/UPLOADS-0001---0200/096.K.V.KRISHNAN//
57016,09 - C0145 - SSI--AIR10--LGJ-KM-,4,sarasijanAbhamurArE,tODi,swAtitirunAL,Semmangudi Srinivasa Iyer,https://www.sangeethamshare.org/ksj/Semmangudi-Srinivasa-Iyer/SSI--AIR10--LGJ-KM-/
55352,01 - c1295 - 0834.S.KALYANARAMAN,4,AragimpavE_pAlAragimpavE,tODi,tyAgarAja,Tanjore S Kalyanaraman,https://www.sangeethamshare.org/tvg/UPLOADS-0801---1000/0834.S.KALYANARAMAN//
56353,15 - C0191 - 186-M.D.Ramanathan-A,4,koluvamarEgadA_kOdaNDapANi,tODi,tyAgarAja,MD Ramanathan,https://www.sangeethamshare.org/muralidaran/Uploads-101-200/186-M.D.Ramanathan-AIR_Concert-5//
56889,03 - C1087 - 734-thanjAvUr_shanka,4,rAju_veDale_jUtAmu_rArE,tODi,tyAgarAja,Thanjavur Sankara Iyer,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/734-thanjAvUr_shankara_iyer-06//
55480,02 - c0520 - 535_K_Bharath_Sundar,6,dAcukOvalEna_dAsharathi,tODi,tyAgarAja,K Bharat Sundar,https://www.sangeethamshare.org/kasturi/UPLOADS-0401-0600/535_K_Bharath_Sundar/
56360,19 - C0084 - 085_SanjaySubramania,5,koluvamarEgadA_kOdaNDapANi,tODi,tyAgarAja,Sanjay Subrahmanyan,https://www.sangeethamshare.org/sv/085_SanjaySubramaniam_BGS_Aug07/
55884,15 - C0394 - 390-K.S.Gopalakrishn,1,ErA_nApai_inta-VARNAM,tODi,patnam_subhramanya_iyer,KS Gopalakrishnan,https://www./sangeethamshare.org/muralidaran/Uploads-301-400/390-K.S.Gopalakrishnan-Live_Concert-2//
56361,21 - C0004 - 04-Madurai_Somu-02,202,koluvamarEgadA_kOdaNDapANi,tODi,tyAgarAja,Madurai Somasundaram,https://www.sangeethamshare.org/vkv/04-Madurai_Somu-02/
57212,57 - C0142 - 142-Chembai_Vaidyana,8,taayE_yashOdaa,tODi,oothukAdu_venkata_kavi,Chembai Vaidhyanatha Bagavathar,https://www.sangeethamshare.org/sreekanth/142-Chembai_Vaidyanatha_Bhagavathar-Live_Concert5//
55568,09 - C0010 - ARI--011--PKSV-PMI-,3,dAsharathinI_ruNamu,tODi,tyAgarAja,Ariyakudi Ramanuja Iyengar,https://www.sangeethamshare.org/ksj/Ariyakkudi-Ramanuja-Iyengar/ARI--011--PKSV-PMI-/
57269,06 - c0245 - 0297--Smt-Sugantha-K,4,taNikai_vaLar,tODi,pApanAsam_sivan,Sugandha Kalamegam,https://www.sangeethamshare.org/svasu/UPLOADS-0201-0400/0297--Smt-Sugantha-Kalamegam/
55411,01 - C6708 - 6530-TR_Padmini,2,brndAvanalOla_gOvinda,tODi,tyAgarAja,TR Padmini,https://www./sangeethamshare.org/tvg/UPLOADS-6401---6600/6530-TR_Padmini//
56668,01 - C6720 - 6542-Aruna_Sairam-Ra,4,rAgam_tAnam_pallavi,tODi,Own/Others,Aruna Sairam,https://www./sangeethamshare.org/tvg/UPLOADS-6401---6600/6542-Aruna_Sairam-Ragam_24x7//
56466,01 - C5061 - 4988-Balijepally_Ram,2,nE_morabeTTitE_madilOna,tODi,tyAgarAja,Balijepally Ramakrishna Sastry,https://www.sangeethamshare.org/tvg/UPLOADS-4801---5000/4988-Balijepally_Ramakrishna_Sastry-Ragam_24x7/
56805,19 - C0059 - 061_2009_10_04_U_Sri,8,rAgam_tAnam_pallavi,tODi,Own/Others,U Shrinivas,https://www.sangeethamshare.org/sv/061_2009_10_04_U_Srinivas_BGS/
56969,22 - C0039 - 039_BMK_Mysore-Nagar,8,rE_mAnasa_cintaya_shrI,tODi,tyAgarAja,M BalamuraliKrishna,https://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/039_BMK_Mysore-Nagaraj_Praveen_Manjunath_Live-at-Sri-Rama-Seva-Mandali_Bangalore_30-/
57304,01 - C2851 - 2883-V_Deekshitha,4,venugAna_ramana,tODi,oothukAdu_venkata_kavi,V Deekshitha,https://www.sangeethamshare.org/tvg/UPLOADS-2801---3000/2883-V_Deekshitha//
56802,17 - C0060 - 061-TNK-TVG-THV-NP,5,rAgam_tAnam_pallavi,tODi,Own/Others,TN Krishnan,https://www.sangeethamshare.org/ramasamy_v/061-TNK-TVG-THV-NP//
56178,01 - C6145 - 5991-Geetha_Raja,3,kArtikEya_gAngEya,tODi,pApanAsam_sivan,Geetha Raja,https://www.sangeethamshare.org/tvg/UPLOADS-5801---6000/5991-Geetha_Raja//
57221,01 - c0721 - 221.G.SRIKANTH,4,tAmadamEn_svAmi,tODi,pApanAsam_sivan,G Srikanth,https://www.sangeethamshare.org/tvg/UPLOADS-0201---0400/221.G.SRIKANTH//
57297,01 - C2749 - 2772-Bombay_Sisters-,6,vEl_eDutta_kaiyE,tODi,periyasAmy_tUran,Bombay Sisters,https://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2772-Bombay_Sisters-Periyasamyturan_Kritis//
56141,01 - C0487 - 1529-Trichur_V_Ramac,4,kArtikEya_gAngEya,tODi,pApanAsam_sivan,Trichur V Ramachandran,https://www.sangeethamshare.org/tvg/UPLOADS-1401---1600/1529-Trichur_V_Ramachandran/
56182,01 - C6757 - 6584-NC_Madhav-Violi,3,kArtikEya_gAngEya,tODi,pApanAsam_sivan,NC Madhav,https://www./sangeethamshare.org/tvg/UPLOADS-6401---6600/6584-NC_Madhav-Violin//
56652,01 - c1758 - 1846-N_Ramani-Flute-,5,rAgam_tAnam_pallavi,tODi,Own/Others,N Ramani,https://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1846-N_Ramani-Flute-National_Programme_30-04-2011//
56620,34 - C0043 - LGJ-19,21,ninnu_vinA_sukhamu_gAna,tODi,tyAgarAja,Lalgudi Jayaraman,https://www.sangeethamshare.org/ksomu/Carnatic_Instrumental/Lalgudi.G.Jayaraman-Violin/LGJ-19/
57127,02 - C0084 - 093_G.Ravikiran_Char,6,shrI_venkatEsham_vara,tODi,poochi_srinivasa_iyengar,G Ravi Kiran,https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/093_G.Ravikiran_CharulataRamanujan_VKrishna/
55760,17 - C0038 - AlathurBrothers-MA,7,enduku_dayarAdurA_shrI,tODi,tyAgarAja,Alathur Brothers,https://www.sangeethamshare.org/ramasamy_v/038-Alathur-LGJ-PMI-MA/AlathurBrothers-MA//
55985,01 - C2829 - 2861-NC_Madhav-Violi,3,kaddanu_vAriki_kaddukaddani,tODi,tyAgarAja,NC Madhav,https://www.sangeethamshare.org/tvg/UPLOADS-2801---3000/2861-NC_Madhav-Violin//
55594,38 - C0062 - 006-TNS-MA-2,9,dAsharathinI_ruNamu,tODi,tyAgarAja,TN Seshagopalan,https://www.sangeethamshare.org/rao_sharath/TNS/006-TNS-MA-2/
56207,10 - C0104 - 100-Kunnakkudi_Venka,5,kArtikEya_gAngEya,tODi,pApanAsam_sivan,Kunnakkudi Venkatarama Iyer,https://www.sangeethamshare.org/vijayagopal/UPLOADS-001-200/100-Kunnakkudi_Venkatrama_Iyer-RTP//
55911,46 - C0017 - 020-MLV-Perambur-12-,1,ErA_nApai_inta-VARNAM,tODi,patnam_subhramanya_iyer,ML Vasanthakumari,https://www.sangeethamshare.org/asokan/CARNATIC/020-MLV-Perambur-12-Oct26/
56320,02 - C0420 - 434_Madurai_Somu_tOD,7,koluvamarEgadA_kOdaNDapANi,tODi,tyAgarAja,Madurai Somasundaram,https://www.sangeethamshare.org/kasturi/UPLOADS-0401-0600/434_Madurai_Somu_tODi_ShaNmukhapriyA/
55868,10 - C0139 - 135-Voleti_Venkatesw,1,ErA_nApai_inta-VARNAM,tODi,patnam_subhramanya_iyer,Voleti Venkateswarulu,https://www.sangeethamshare.org/vijayagopal/UPLOADS-001-200/135-Voleti_Venkateswarlu//
55720,01 - C2985 - 3034-Seshampatti_T_S,3,enduku_dayarAdurA_shrI,tODi,tyAgarAja,Seshampatti T Sivalingam,https://www.sangeethamshare.org/tvg/UPLOADS-3001---3200/3034-Seshampatti_T_Sivalingam-Nadaswaram-SS_2012//
55952,01 - C0279 - 1400-R-Vedavalli,4,kaddanu_vAriki_kaddukaddani,tODi,tyAgarAja,R Vedavalli,https://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1400-R-Vedavalli/
56599,01 - C0277 - 1398-Palghat_K_V_Nar,5,ninnu_vinA_sukhamu_gAna,tODi,tyAgarAja,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/tvg/UPLOADS-1201---1400/1398-Palghat_K_V_Narayanaswamy/
56745,06 - c0121 - 0142--Sri-Sheik-Chin,1,rAgam_tAnam_pallavi,tODi,Own/Others,Sheik Chinna Moulana,https://www.sangeethamshare.org/svasu/UPLOADS-0001-0200/0142--Sri-Sheik-Chinna-Moulana-Nadaswaram/
55491,06 - c0326 - 0383-Sri_B.N.Suresh-,4,dAcukOvalEna_dAsharathi,tODi,tyAgarAja,BN Suresh,https://www.sangeethamshare.org/svasu/UPLOADS-0201-0400/0383-Sri_B.N.Suresh-Flute/
56779,10 - C0640 - 651-Radha_n_Jayalaks,6,rAgam_tAnam_pallavi,tODi,Own/Others,"Radha,Jayalakshmi",https://www.sangeethamshare.org/vijayagopal/UPLOADS-601-800/651-Radha_n_Jayalakshmi-Vocal-110181//
56194,03 - C0765 - 424-TK_rangAchAri-vo,7,kArtikEya_gAngEya,tODi,pApanAsam_sivan,TK Rangachari,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-301-600/424-TK_rangAchAri-vocal-1968//
56807,19 - C0105 - 106_SSowmya_RSM_FHS_,6,rAgam_tAnam_pallavi,tODi,Own/Others,S Sowmya,https://www.sangeethamshare.org/sv/106_SSowmya_RSM_FHS_2008/
55362,07 - C0067 - 04-T.N.R.,4,AragimpavE_pAlAragimpavE,tODi,tyAgarAja,TN Rajarathnam Pillai,https://www.sangeethamshare.org/nagarajan/T.N.Rajarathinam_pillai/t.n.rajaratthinam-pillai/04-T.N.R.//
56124,01 - C3339 - 3290-Nirmala_Parthas,1,kanakAngi_nI_celimi-VARNAM,tODi,pallavi_gOpAla_iyer,Nirmala Parthasarathy,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3290-Nirmala_Parthasarathy-Veena//
55947,01 - C0041 - 1466-T_Sashidar-Flut,4,kaddanu_vAriki_kaddukaddani,tODi,tyAgarAja,T Sashidar,https://www.sangeethamshare.org/tvg/UPLOADS-1401---1600/1466-T_Sashidar-Flute//
56501,01 - C2116 - 1799-R_Ganesh-Vocal-,4,ninnE_namminAnu_sadA,tODi,syAmA_sAstri,R Ganesh,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1799-R_Ganesh-Vocal-TV_Audio//
56535,02 - C0008 - 045_TNSKrishna_Shyam,6,ninnE_namminAnu_sadA,tODi,syAmA_sAstri,TNS Krishna,https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/045_TNSKrishna_ShyamaShastri//
57156,01 - C5714 - 5590-TN_Krishnan-Vij,2,taayE_yashOdaa,tODi,oothukAdu_venkata_kavi,"TN Krishnan,Viji Krishnan",https://www.sangeethamshare.org/tvg/UPLOADS-5401---5600/5590-TN_Krishnan-Viji_Krishnan-TV_Audio-Chembai_2017//
55638,01 - C3815 - 3750-R_Aswathnarayan,4,Emi_jEsitEnEmi_shrI,tODi,tyAgarAja,R Aswathnarayanan,https://www.sangeethamshare.org/tvg/UPLOADS-3601---3800/3750-R_Aswathnarayanan//
56054,10 - C0494 - 504-Nithyasree_Mahad,10,kaddanu_vAriki_kaddukaddani,tODi,tyAgarAja,Nithyasri Mahadevan,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/504-Nithyasree_Mahadevan-Vocal-220400//
55388,01 - C5939 - 5823-MK_Sankaran_Nam,2,bhArati_mAmava,tODi,swAtitirunAL,MK Sankaran Namboothiri,https://www.sangeethamshare.org/tvg/UPLOADS-5801---6000/5823-MK_Sankaran_Namboodiri-Swatitirunal//
57308,01 - C4086 - 4031-Sandeep_Narayan,4,venugAna_ramana,tODi,oothukAdu_venkata_kavi,Sandeep Narayanan,https://www.sangeethamshare.org/tvg/UPLOADS-4001---4200/4031-Sandeep_Narayan//
56345,10 - C0401 - 401-BV_Raman_BV_Laks,5,koluvamarEgadA_kOdaNDapANi,tODi,tyAgarAja,"BV Raman,BV Lakshmanan",https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/401-BV_Raman_BV_Lakshmanan-Vocal_Duet//
56523,01 - C4597 - 4508-Lalgudi_GJR_Kri,3,ninnE_namminAnu_sadA,tODi,syAmA_sAstri,"Lalgudi GJR Krishnan,Vijayalakshmi",https://www.sangeethamshare.org/tvg/UPLOADS-4401---4600/4508-Lalgudi_GJR_Krishnan-Vijayalakshmi_24x7//
56666,01 - C6632 - 6443-K_Bharat_Sundar,2,rAgam_tAnam_pallavi,tODi,Own/Others,K Bharat Sundar,https://www.sangeethamshare.org/tvg/UPLOADS-6401---6600/6443-K_Bharat_Sundar-RTP_Thodi//
55846,02 - c0575 - 591_SrivalsanMenon_k,1,ErA_nApai_inta-VARNAM,tODi,patnam_subhramanya_iyer,Sreevalsan J Menon,https://www.sangeethamshare.org/kasturi/UPLOADS-0401-0600/591_SrivalsanMenon_kAmavardhini_kharaharapriyA/
56102,06 - C0665 - 0763_Sri.G.Madhavan,3,kamalA_ambikE_aAhrta_kalpalatikE,tODi,m_dIkshitar,G Madhavan,https://www.sangeethamshare.org/svasu/UPLOADS-0601-0800/0763_Sri.G.Madhavan/
55372,01 - C1529 - 1665-MB-Chamundamba_,6,bhagaLA_dEviya,tODi,muthaiah_bAgavatar,K Gayathri,https://www.sangeethamshare.org/tvg/UPLOADS-1601---1800/1665-MB-Chamundamba_Ashtothra_Krithis-Part-03//
57241,06 - c0550 - 0633_Ms.Latha_Ramcha,4,tAmadamEn_svAmi,tODi,pApanAsam_sivan,Latha Ramchand,https://www.sangeethamshare.org/svasu/UPLOADS-0601-0800/0633_Ms.Latha_Ramchand/
55983,01 - c2740 - 2763-Sugandha_Kalame,5,kaddanu_vAriki_kaddukaddani,tODi,tyAgarAja,Sugandha Kalamegam,https://www.sangeethamshare.org/tvg/UPLOADS-2601---2800/2763-Sugandha_Kalamegam-Isai_Charal//
55877,15 - C0021 - 021-MLV-Live-Concert,1,ErA_nApai_inta-VARNAM,tODi,patnam_subhramanya_iyer,ML Vasanthakumari,https://www.sangeethamshare.org/muralidaran/Uploads-001-100/021-MLV-Live-Concert-2//
56825,23 - C0167 - 178-K_V_Narayanaswam,12,rAgam_tAnam_pallavi,tODi,Own/Others,Palghat KV Narayanaswamy,https://www.sangeethamshare.org/murthy/Karnatak/UPLOADS-001-200/178-K_V_Narayanaswamy-Private-Concert-1985/
55550,02 - C0383 - 397_Voleti_Venkatesh,2,dAsharathinI_ruNamu,tODi,tyAgarAja,Voleti Venkateswarulu,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/397_Voleti_Venkateshwarulu/
56292,01 - C4115 - 4061-Sikkil_Mala_Cha,4,koluvamarEgadA_kOdaNDapANi,tODi,tyAgarAja,Sikkil Mala Chandrasekhar,https://www.sangeethamshare.org/tvg/UPLOADS-4001---4200/4061-Sikkil_Mala_Chandrasekhar-Flute//
56836,28 - C0018 - 0019.Emani_AIR_29110,3,rAgam_tAnam_pallavi,tODi,Own/Others,Emani Sankara Sastry,https://www.sangeethamshare.org/rbs/0019.Emani_AIR_291109/
56407,41 - C0019 - 20-MusicAcademy-1973,8,mahA_gaNapatim_vandE,tODi,m_dIkshitar,MS Subbulakshmi,https://www.sangeethamshare.org/vasu/MSS/20-MusicAcademy-1973/
55470,01 - C2933 - 2977-Padma_Sugavanam,4,dAcukOvalEna_dAsharathi,tODi,tyAgarAja,Padma Sugavanam,https://www.sangeethamshare.org/tvg/UPLOADS-2801---3000/2977-Padma_Sugavanam-Sangeeth_Sammelan_2012//
55564,06 - C0139 - 0166-Smt.M.S.Subbala,4,dAsharathinI_ruNamu,tODi,tyAgarAja,MS Subbulakshmi,https://www.sangeethamshare.org/svasu/UPLOADS-0001-0200/0166-Smt.M.S.Subbalakshmi/
57261,01 - C6244 - 6092-V_Shankaranaray,3,taNikai_vaLar,tODi,pApanAsam_sivan,V Shankaranarayanan,https://www.sangeethamshare.org/tvg/UPLOADS-6001---6200/6092-V_Shankaranarayanan//
55412,08 - C0022 - 26-MDR-AIR,2,brndAvanalOla_gOvinda,tODi,tyAgarAja,MD Ramanathan,https://www.sangeethamshare.org/kl/26-MDR-AIR/
55891,19 - C0117 - 118_2010_02_08_Saket,1,ErA_nApai_inta-VARNAM,tODi,patnam_subhramanya_iyer,S Saketharaman,https://www.sangeethamshare.org/sv/118_2010_02_08_Sakethrama_Odakatur/
55344,06 - c0299 - 0353-Sri_Chembai_Vai,3,amba_nAdu_vinnapamu,tODi,pallavi_gOpAla_iyer,Chembai Vaidhyanatha Bagavathar,https://www.sangeethamshare.org/svasu/UPLOADS-0201-0400/0353-Sri_Chembai_Vaidhyanatha_Bhagavathar/
56166,01 - C3423 - 3379-U_Shrinivas-Man,5,kArtikEya_gAngEya,tODi,pApanAsam_sivan,U Shrinivas,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3379-U_Shrinivas-Mandolin//
55341,01 - C3647 - 014-TV_Gopalakrishna,3,amba_nAdu_vinnapamu,tODi,pallavi_gOpAla_iyer,TV Gopalakrishnan,https://www.sangeethamshare.org/tvg/SEASON_2014/014-TV_Gopalakrishnan//
56961,17 - C0117 - 129-PSN-MAK-MAE-TVV-,2,rAvE_himagiri_kumAri,tODi,syAmA_sAstri,PS Narayanaswamy,https://www.sangeethamshare.org/ramasamy_v/129-PSN-MAK-MAE-TVV-AIR_Concert//
56057,10 - C0588 - 599-Voleti_Venkatesw,4,kaddanu_vAriki_kaddukaddani,tODi,tyAgarAja,Voleti Venkateswarulu,https://www.sangeethamshare.org/vijayagopal/UPLOADS-401-600/599-Voleti_Venkateswarlu-Vocal-A_Capella//
56289,01 - C3381 - 3335-MS_Aanantharama,4,koluvamarEgadA_kOdaNDapANi,tODi,tyAgarAja,MS Anantharaman,https://www.sangeethamshare.org/tvg/UPLOADS-3201---3400/3335-MS_Aanantharaman-MAS-MAK-Violin_Trio//
56806,19 - C0086 - 087_SudhaRaghunathan,9,rAgam_tAnam_pallavi,tODi,Own/Others,Sudha Raghunathan,https://www.sangeethamshare.org/sv/087_SudhaRaghunathan_odakathur_Aug07/
55611,22 - C0169 - 124_Glory-of-Rama_A_,6,Emani_mataDitivO_rAma,tODi,tyAgarAja,M BalamuraliKrishna,https://www.sangeethamshare.org/sreenivasa/Dr_M_Balamurali_Krishna/124_Glory-of-Rama_A_Thematic_Concert_1982//
47350,57 - C0374 - 374-D_K_Pattammal-Li,12,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,DK Pattammal,https://www./sangeethamshare.org/sreekanth/374-D_K_Pattammal-Live_Concert4//
46744,03 - C0395 - 254-DK_jayarAman-voc,17,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,DK Jayaraman,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/254-DK_jayarAman-vocal-DKJ_TR_JV-Pittsburg_PA-USA-1986//
46451,02 - C0050 - 058_Nyveli_Santanago,9,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,Neyveli Santhanagopalan,https://www.sangeethamshare.org/kasturi/UPLOADS-0001-0200/058_Nyveli_Santanagopalan/
46569,02 - C0376 - 390_Voleti_Venkatesh,12,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,Voleti Venkateswarulu,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/390_Voleti_Venkateshwarulu_TNK_KM/
47251,57 - C0196 - 196-DK_Pattammal-Liv,20,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,DK Pattammal,https://www.sangeethamshare.org/sreekanth/196-DK_Pattammal-Live_Concert3//
47237,57 - C0171 - 171-Sanjay_Subrahman,12,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,Sanjay Subrahmanyan,https://www.sangeethamshare.org/sreekanth/171-Sanjay_Subrahmanyan-Live_Concert30//
47463,01 - C6662 - 6474-Prapancham_Sita,1,ninnu_jUci_dhanyuDaiti,saurAshtram,patnam_subhramanya_iyer,Prapancham Sitaram,https://www./sangeethamshare.org/tvg/UPLOADS-6401---6600/6474-Prapancham_Sitaram-AIR_Ragam//
46888,03 - C0994 - 640-U_shrInivAs-mand,17,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,U Shrinivas,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-601-900/640-U_shrInivAs-mandolin//
47131,19 - C0118 - 119_2010_02_10_Unnik,13,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,P Unnikrishnan,https://www.sangeethamshare.org/sv/119_2010_02_10_Unnikrisnan_Odukatur/
46600,02 - C0453 - 469_Pattabhirama_Pan,9,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,Pattabhirama Pandit,https://www.sangeethamshare.org/kasturi/UPLOADS-0401-0600/469_Pattabhirama_Pandit_TKVR_AVA_MAK_BS/
46710,03 - C0122 - 114-TN_shEshagOpAlan,16,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,TN Seshagopalan,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/114-TN_shEshagOpAlan-Vocal-TNS_SDS_SVR-Pittsburg_USA-1983//
46301,01 - C1107 - 573.AS_Murali-Thyaga,12,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,AS Murali,https://www.sangeethamshare.org/tvg/UPLOADS-0401---0600/573.AS_Murali-Thyagaraja_Krithis//
46988,15 - C0254 - 250-Madurai_Mani_Iye,14,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,Madurai Mani Iyer,https://www.sangeethamshare.org/muralidaran/Uploads-201-300/250-Madurai_Mani_Iyer-Live_Concert-6//
46319,01 - C1735 - 1823-Vijayalakshmi_S,11,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,Vijayalakshmy Subramaniam,https://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1823-Vijayalakshmi_Subramaniam-Live_Concert_08-04-2011//
46753,03 - C0530 - 289-n_ramaNi-Flute-L,12,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,N Ramani,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/289-n_ramaNi-Flute-LosAngeles_CA-USA-1983//
46701,03 - C0096 - 140-TN_shEshagOpAlan,9,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,TN Seshagopalan,https://www.sangeethamshare.org/manjunath/Carnatic/Audio/UPLOADS-001-300/140-TN_shEshagOpAlan-Vocal-Chennaiyil_thiruvaiyyAru-2005//
47043,15 - C0379 - 375-M.S.Sheela-Live_,10,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,MS Sheela,https://www./sangeethamshare.org/muralidaran/Uploads-301-400/375-M.S.Sheela-Live_Concert-1//
46575,02 - C0384 - 398_Ashwini_Satish,15,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,Ashwini Satish,https://www.sangeethamshare.org/kasturi/UPLOADS-0201-0400/398_Ashwini_Satish/
46321,01 - C1747 - 1836-OS_Thyagarajan-,14,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,OS Thyagarajan,https://www.sangeethamshare.org/tvg/UPLOADS-1801---2000/1836-OS_Thyagarajan-Live_Concert_19-04-2011//
47165,52 - C0007 - 009-Charumathi_Ramac,20,nI_nAma_rUpamulaku_nitya,saurAshtram,tyAgarAja,Charumathi Ramachandran,https://www.sangeethamshare.org/balaji/UPLOADS-001-200/009-Charumathi_Ramachandran-Vocal//
